CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
2.1,1064,-200,12.6,1069,766,109,1766,1089,30.4,26.4,1.1310,193
3.1,1139,-200,18.0,1240,702,144,1940,1129,31.1,26.2,1.1647,239
3,1121,-200,17.1,1214,707,154,1912,1120,31.4,25.3,1.1444,232
2.1,1032,-200,13.0,1083,776,126,1772,916,30.8,26.7,1.1680,152
1.7,1040,-200,11.2,1022,826,98,1747,812,31.8,25.6,1.1868,115
2.2,1076,-200,13.6,1105,762,120,1782,959,33.5,22.9,1.1649,169
3.5,1177,-200,20.5,1310,656,145,2011,1189,33.1,23.5,1.1673,226
3.6,1196,-200,20.2,1303,654,139,2017,1199,31.7,25.9,1.1883,218
4.1,1204,-200,23.1,1381,623,148,2085,1283,29.0,30.4,1.2013,245
4,1166,-200,20.3,1304,646,139,2016,1291,27.4,33.6,1.2095,236
1.8,959,-200,9.3,949,857,93,1640,949,25.2,36.4,1.1528,104
1.7,1004,-200,10.5,997,813,96,1726,1018,24.0,39.6,1.1662,104
2.4,1050,-200,13.6,1105,729,104,1807,1122,23.8,39.6,1.1558,144
1.2,965,-200,8.0,900,864,83,1631,968,22.9,43.6,1.1974,79
0.8,849,-200,4.6,744,1004,66,1496,806,22.8,43.9,1.2020,51
0.5,809,-200,3.2,666,1093,55,1455,714,21.8,47.3,1.2189,38
0.3,777,-200,2.4,609,1170,-200,1405,644,21.7,47.3,1.2135,-200
-200,768,-200,2.1,591,1183,37,1402,606,20.8,50.3,1.2207,24
0.4,768,-200,2.2,597,1155,40,1396,606,21.7,46.8,1.2031,30
1,917,-200,6.7,842,934,51,1656,819,20.3,52.3,1.2367,73
3.8,1252,-200,23.1,1380,579,117,2210,1462,20.5,52.3,1.2450,305
3.2,1224,-200,19.0,1268,605,110,2046,1478,21.7,49.6,1.2673,295
3.5,1277,-200,20.1,1300,608,136,2090,1598,24.0,43.1,1.2677,331
3.2,1149,-200,16.4,1192,672,152,1944,1449,28.5,31.7,1.2144,304
2.3,1091,-200,13.0,1082,746,119,1790,1221,32.2,25.1,1.1890,210
2.2,1053,-200,13.1,1087,763,106,1762,1023,34.9,20.5,1.1279,163
2.1,1023,-200,11.8,1042,796,101,1711,910,35.4,19.9,1.1222,132
1.9,1085,-200,12.7,1075,767,110,1786,913,34.4,22.5,1.2050,126
2.4,1116,-200,14.1,1120,724,124,1854,1035,34.8,22.8,1.2488,150
2.5,1111,-200,14.4,1131,735,137,1825,1085,34.3,22.4,1.1907,171
3.6,1210,-200,20.7,1316,645,159,2030,1278,32.5,25.3,1.2165,234
3.9,1250,-200,21.6,1339,616,152,2075,1383,31.3,27.3,1.2234,251
4.4,1297,-200,24.2,1408,595,166,2134,1473,30.2,29.0,1.2224,294
4.8,1313,-200,21.8,1345,603,163,2118,1507,28.5,33.3,1.2775,300
2.5,1146,-200,13.0,1084,713,121,1829,1215,27.3,35.3,1.2606,159
2.8,1199,-200,15.1,1152,685,125,1897,1242,26.1,37.8,1.2575,176
3.2,1274,-200,16.6,1197,626,120,2023,1356,24.7,47.1,1.4400,192
2.6,1243,-200,12.7,1072,675,103,1978,1195,23.6,59.8,1.7193,152
1.5,1054,-200,8.6,923,783,64,1793,899,23.3,60.5,1.7060,63
1,962,-200,5.3,778,929,44,1645,726,23.3,59.4,1.6753,35
0.8,915,-200,3.6,690,983,-200,1570,743,22.9,57.7,1.5902,-200
0.6,871,-200,2.8,639,1062,35,1528,684,23.7,53.5,1.5460,21
0.6,877,-200,3.1,658,1047,46,1530,779,21.2,60.9,1.5092,41
0.7,893,-200,3.7,696,1008,54,1548,801,22.1,56.2,1.4800,48
1.2,1030,-200,6.9,851,824,68,1700,983,21.9,57.0,1.4742,102
1.5,1059,-200,8.6,926,783,77,1750,989,24.7,45.9,1.4061,111
1.3,1020,-200,7.1,860,864,74,1649,875,27.0,40.8,1.4286,93
1.6,1045,-200,6.6,840,879,92,1656,807,29.1,37.4,1.4833,118
1.5,1029,-200,7.2,866,874,83,1651,727,31.1,32.4,1.4351,93
1.2,959,-200,5.0,763,976,58,1561,549,31.9,30.3,1.4125,56
1.1,975,-200,5.7,798,939,55,1576,570,32.8,28.9,1.4120,51
1.2,988,-200,6.0,813,927,61,1596,596,33.4,27.8,1.4119,52
1.3,971,-200,6.1,818,942,65,1565,585,35.3,23.7,1.3331,59
1.4,999,-200,8.0,899,869,74,1629,637,35.8,22.4,1.2915,62
1.6,989,-200,7.8,889,889,89,1602,664,35.3,20.8,1.1664,85
2.1,1075,-200,11.1,1020,802,103,1732,797,33.3,23.9,1.2085,109
3,1190,-200,15.9,1177,695,128,1934,1046,30.3,30.8,1.3044,168
2.8,1172,-200,13.7,1108,706,122,1878,1058,28.3,34.5,1.3084,166
3.8,1256,-200,21.6,1340,594,125,2176,1214,27.1,38.9,1.3758,149
3.2,1190,-200,16.8,1203,658,119,1967,1056,25.4,43.2,1.3805,118
4.1,1249,-200,20.5,1310,601,126,2114,1280,24.6,45.3,1.3767,160
2.6,1072,-200,14.1,1120,711,100,1838,1045,23.7,46.0,1.3346,124
2,1035,-200,10.9,1011,750,94,1752,1039,23.0,48.1,1.3322,95
0.9,839,-200,3.6,690,1030,52,1457,640,24.8,43.4,1.3366,34
0.7,833,-200,3.3,671,1061,-200,1482,705,23.1,47.4,1.3208,-200
0.6,804,-200,2.4,616,1144,64,1427,662,21.7,50.2,1.2917,45
0.6,811,-200,3.0,651,1097,46,1442,579,21.9,50.7,1.3138,35
1.6,1028,-200,8.9,934,818,88,1743,987,20.1,57.0,1.3216,141
2.6,1138,-200,14.8,1141,671,104,1927,1197,21.5,51.8,1.3129,199
2.9,1203,-200,16.2,1185,649,125,1968,1328,22.9,48.7,1.3416,224
2.8,1193,-200,14.6,1136,667,151,1924,1370,25.7,41.0,1.3351,245
1.9,1049,-200,8.0,898,858,113,1671,921,29.9,33.2,1.3793,153
1.9,1090,-200,9.1,942,828,102,1713,876,32.9,28.0,1.3789,145
2.1,1070,-200,10.0,976,808,108,1688,819,34.0,25.6,1.3363,130
1.9,1014,-200,9.8,970,826,93,1684,763,34.7,22.6,1.2297,95
1.6,972,-200,8.3,912,882,89,1596,675,35.5,20.3,1.1586,88
1.6,951,-200,7.5,880,920,84,1539,637,35.9,18.8,1.0912,89
2.1,1033,-200,11.7,1038,802,111,1690,826,36.2,18.6,1.0945,127
2.4,983,-200,13.3,1094,817,115,1659,854,35.4,15.3,0.8613,149
2.8,973,-200,14.4,1128,813,127,1642,894,32.9,15.5,0.7649,170
3.4,1083,-200,17.9,1237,737,129,1786,1077,29.9,19.8,0.8211,210
3.4,1062,-200,15.9,1176,763,140,1743,1121,28.1,22.4,0.8394,230
2.7,1011,-200,14.2,1122,808,137,1680,1071,26.1,24.7,0.8233,203
2.6,1054,-200,13.8,1110,765,130,1670,1167,25.0,28.7,0.8944,174
2.3,1013,-200,11.7,1038,793,121,1598,1162,24.3,31.0,0.9268,164
1.2,870,-200,6.2,823,975,79,1398,848,24.0,31.2,0.9190,76
1,857,-200,5.1,769,1006,69,1390,759,22.4,34.9,0.9362,52
0.9,835,-200,4.5,739,1036,61,1382,694,21.2,37.6,0.9355,47
1.1,844,-200,4.9,759,1005,-200,1409,848,19.5,42.3,0.9461,-200
-200,763,-200,2.5,622,1129,58,1321,689,21.2,39.4,0.9802,37
0.4,769,-200,2.3,606,1171,58,1314,610,19.5,42.4,0.9515,41
0.9,891,-200,5.5,790,960,70,1466,816,18.6,45.8,0.9723,74
1.8,1037,-200,10.4,993,779,104,1680,1158,19.7,44.1,1.0039,168
2.2,1090,-200,12.4,1065,728,109,1773,1228,21.9,39.4,1.0243,176
2.4,1117,-200,14.0,1118,716,129,1791,1323,24.5,34.3,1.0407,184
2.3,1109,-200,12.7,1074,761,144,1734,1274,30.0,25.6,1.0674,187
1.6,961,-200,9.0,939,912,101,1508,846,34.5,18.9,1.0168,118
1.4,985,-200,8.5,919,918,90,1540,737,36.3,17.5,1.0411,89
1.4,960,-200,8.2,909,910,86,1523,675,37.7,16.0,1.0231,70
1,927,-200,5.9,806,1013,69,1446,559,38.3,15.8,1.0465,51
1,958,-200,5.6,795,1002,65,1481,604,38.4,17.5,1.1609,52
1.2,1019,-200,6.7,842,935,73,1565,729,37.2,20.5,1.2813,70
1.3,1010,-200,6.1,816,955,73,1567,741,34.0,26.4,1.3781,80
1.5,1030,-200,6.7,844,917,78,1599,747,32.3,30.4,1.4450,90
1.9,1100,-200,9.2,946,827,98,1726,932,30.5,33.9,1.4564,111
1.8,1079,-200,8.2,909,861,99,1686,928,29.2,37.8,1.5098,107
1.4,1036,-200,7.0,859,900,83,1645,860,28.4,39.1,1.4881,73
1.7,1085,-200,9.5,959,827,88,1747,963,27.7,40.6,1.4828,75
2.7,1214,-200,15.1,1151,683,117,1938,1309,27.2,42.5,1.5069,144
2.1,1127,-200,11.7,1041,728,97,1830,1266,26.5,44.8,1.5280,120
1.4,1038,-200,9.3,950,776,75,1750,1181,25.5,47.6,1.5318,71
1,948,-200,6.4,829,873,53,1638,937,25.2,47.8,1.5076,40
1,953,-200,6.7,844,848,-200,1685,995,23.2,53.7,1.5046,-200
0.8,869,-200,4.2,723,975,45,1522,789,23.2,52.3,1.4668,34
0.5,809,-200,2.6,628,1127,42,1490,682,24.0,50.3,1.4811,27
0.6,833,-200,2.8,641,1088,44,1496,717,23.5,51.2,1.4634,30
0.6,857,-200,3.1,661,1083,50,1511,696,23.5,50.8,1.4520,40
1,966,-200,6.2,820,913,60,1634,807,24.7,47.6,1.4597,56
1.6,1063,-200,7.9,894,823,100,1688,1025,27.2,41.1,1.4611,104
1.9,1110,-200,10.5,996,782,111,1771,1090,31.0,32.4,1.4294,121
1.7,1055,-200,9.0,941,844,110,1648,932,35.2,24.8,1.3854,100
1.1,939,-200,6.3,828,991,74,1486,639,37.8,18.5,1.1977,59
0.8,816,-200,3.5,684,1195,56,1285,467,39.0,15.1,1.0424,42
0.7,841,-200,4.0,712,1175,50,1339,476,41.3,12.8,0.9933,38
0.7,842,-200,4.2,722,1163,54,1294,490,41.8,11.9,0.9476,40
1.2,990,-200,6.9,852,967,90,1488,669,42.2,14.2,1.1609,70
1.6,1042,-200,7.9,894,916,109,1537,800,41.4,15.5,1.2089,95
1.6,1089,-200,7.9,893,879,110,1609,791,38.9,21.4,1.4605,90
1.7,1102,-200,10.3,990,799,103,1685,849,34.3,26.0,1.3865,90
2,1095,-200,10.5,996,799,120,1695,934,32.7,27.7,1.3439,111
2.3,1116,-200,12.7,1075,761,134,1784,1081,30.5,30.4,1.3031,135
2.4,1105,-200,11.9,1046,777,137,1751,1102,29.0,33.6,1.3277,146
1.7,1018,-200,9.3,950,830,99,1636,914,28.2,36.6,1.3781,100
1.2,991,-200,7.9,896,857,78,1616,926,27.2,38.9,1.3821,69
1,923,-200,5.0,765,952,63,1508,786,26.7,40.0,1.3754,47
0.6,874,-200,3.4,679,1049,41,1444,619,26.0,41.2,1.3598,26
0.5,846,-200,3.2,662,1068,-200,1464,633,22.8,50.1,1.3677,-200
0.4,838,-200,2.7,632,1079,39,1438,634,24.0,46.6,1.3700,24
0.5,827,-200,3.1,656,1075,60,1447,722,24.0,46.4,1.3689,55
0.7,901,-200,5.0,763,984,54,1552,717,23.7,47.1,1.3602,47
3.2,1291,-200,20.7,1316,603,119,2172,1445,23.6,47.3,1.3634,209
5.6,1441,-200,32.4,1606,503,159,2568,1786,25.5,43.1,1.3891,348
4.6,1363,-200,24.2,1410,565,182,2199,1791,28.5,36.8,1.4128,337
3.3,1218,-200,16.6,1198,671,183,1907,1413,32.6,28.0,1.3566,280
2.1,1132,-200,13.2,1091,751,144,1795,1092,36.3,23.4,1.3902,169
1.9,1103,-200,12.3,1060,770,118,1748,940,37.5,21.5,1.3673,126
1.9,1081,-200,12.1,1053,770,106,1773,883,39.6,19.0,1.3447,108
1.6,1079,-200,11.1,1018,793,97,1739,850,40.1,19.3,1.4013,93
2,1167,-200,13.1,1087,741,129,1820,928,40.4,20.0,1.4854,112
1.8,1148,-200,11.6,1037,772,130,1720,835,39.9,20.1,1.4495,110
2.9,1221,-200,17.7,1230,670,163,1905,1157,39.1,19.6,1.3542,188
3.4,1255,-200,19.5,1283,640,160,2023,1232,37.0,21.9,1.3503,203
3.1,1245,-200,19.7,1287,635,140,2067,1288,33.9,26.8,1.3899,167
2.5,1162,-200,15.1,1151,687,115,1912,1143,31.9,30.6,1.4201,116
1.8,1079,-200,11.1,1020,754,92,1760,1014,29.7,33.9,1.3874,89
1.8,1091,-200,11.7,1038,744,99,1786,1088,28.6,36.8,1.4160,103
2,1085,-200,11.7,1039,745,96,1790,1092,27.8,38.7,1.4187,100
1.5,1050,-200,9.7,966,780,80,1748,1090,27.8,40.0,1.4691,86
0.8,941,-200,6.0,814,873,65,1592,979,27.5,41.3,1.4962,52
0.4,891,-200,3.9,705,980,46,1534,806,27.3,41.6,1.4906,27
0.3,842,-200,2.6,624,1080,-200,1480,712,26.0,44.2,1.4657,-200
-200,850,-200,2.8,639,1048,57,1519,853,24.8,48.0,1.4857,35
0.5,863,-200,3.0,652,1055,54,1504,816,25.9,45.1,1.4889,42
0.7,956,-200,5.4,784,928,62,1634,934,25.3,47.6,1.5108,57
3.4,1384,-200,23.5,1391,552,102,2316,1548,24.7,49.5,1.5201,228
5.7,1502,-200,33.5,1631,459,140,2622,1858,27.1,43.1,1.5224,350
3.2,1219,-200,15.5,1163,642,121,1963,1410,28.3,39.8,1.5053,232
2.7,1237,-200,15.3,1157,663,132,1968,1334,32.4,32.3,1.5484,206
2.1,1181,-200,12.8,1078,706,122,1870,1140,35.4,27.8,1.5733,159
2.8,1251,-200,15.2,1154,682,148,1955,1111,35.5,27.4,1.5635,184
2.5,1214,-200,15.7,1170,681,133,1963,1054,37.8,24.4,1.5722,136
2.1,1166,-200,12.3,1062,726,130,1825,924,37.2,25.5,1.5914,124
2.5,1226,-200,15.3,1157,683,141,1912,1041,37.2,25.6,1.6014,133
2.7,1265,-200,17.6,1229,636,172,2040,1282,38.0,25.0,1.6312,156
3.7,1317,-200,21.5,1338,593,198,2132,1362,37.1,26.9,1.6635,200
3.7,1372,-200,23.2,1382,568,181,2268,1441,36.9,27.8,1.7099,202
4.6,1443,-200,25.6,1443,543,202,2332,1559,34.7,31.9,1.7325,286
2.6,1200,-200,14.3,1126,664,120,1979,1198,31.9,38.4,1.7897,141
2.5,1216,-200,14.4,1130,655,115,1994,1246,30.5,42.3,1.8173,117
2.3,1160,-200,12.6,1070,687,112,1929,1192,29.3,45.8,1.8362,110
2.2,1194,-200,13.7,1106,667,97,1985,1194,28.2,48.1,1.8144,100
2.5,1199,-200,13.1,1087,658,100,1954,1252,27.3,51.0,1.8287,112
0.9,965,-200,6.1,818,844,47,1681,777,26.8,52.4,1.8141,35
0.8,961,-200,5.8,801,850,44,1683,798,26.0,54.9,1.8141,33
0.7,901,-200,3.7,697,952,-200,1586,800,26.8,51.9,1.8058,-200
0.5,864,-200,2.6,629,1052,42,1558,728,26.9,51.8,1.8050,28
0.7,952,-200,4.6,742,892,57,1656,953,24.6,59.1,1.8013,49
0.9,1009,-200,7.4,875,797,61,1738,1060,26.4,53.1,1.7987,81
2.2,1225,-200,15.2,1155,643,106,1992,1338,27.3,46.4,1.6542,178
2.8,1245,-200,16.7,1202,628,136,2039,1622,28.4,40.4,1.5442,223
2.9,1265,-200,17.0,1209,638,157,2015,1812,30.8,37.1,1.6169,290
2.9,1276,-200,18.0,1241,642,171,2024,1784,34.2,30.7,1.6252,274
3,1232,-200,16.1,1183,675,190,1920,1509,37.0,26.5,1.6352,278
2.5,1193,-200,13.4,1097,698,155,1832,1139,36.6,27.8,1.6760,152
2.3,1162,-200,14.0,1117,700,139,1857,1044,36.9,26.9,1.6477,118
2.1,1126,-200,13.4,1097,723,152,1810,1015,39.3,22.2,1.5520,141
1.9,1089,-200,10.4,993,801,143,1675,825,38.5,22.4,1.5018,131
2.3,1134,-200,12.7,1073,747,168,1765,1022,39.7,20.4,1.4594,171
4.2,1388,-200,24.5,1418,568,226,2250,1913,38.8,24.2,1.6433,287
4.9,1506,-200,27.8,1499,506,207,2485,2043,33.5,38.0,1.9390,267
4.9,1352,-200,23.3,1385,563,197,2205,1661,34.0,32.9,1.7251,280
3.5,1217,-200,17.6,1227,641,158,2040,1404,31.9,33.7,1.5663,224
2.5,1149,-200,14.5,1132,688,124,1936,1233,30.2,37.6,1.5870,137
2.5,1156,-200,14.4,1129,688,110,1941,1181,28.9,41.0,1.6096,118
2.6,1180,-200,14.2,1122,678,112,1921,1272,27.8,45.2,1.6604,128
2.3,1109,-200,12.9,1080,696,102,1874,1190,27.1,47.4,1.6701,111
1.5,1032,-200,9.9,974,763,77,1800,982,26.2,49.4,1.6555,66
0.9,893,-200,5.1,767,918,50,1607,805,26.9,49.3,1.7196,36
0.6,848,-200,2.8,642,1079,-200,1536,654,26.3,50.8,1.7058,-200
0.6,850,-200,3.2,664,1038,40,1568,727,24.9,54.6,1.6908,31
0.8,938,-200,5.4,782,879,66,1685,1001,23.4,58.6,1.6651,75
0.9,948,-200,6.4,828,858,60,1711,994,24.4,55.2,1.6604,66
2.4,1225,-200,17.1,1214,625,85,2090,1322,25.1,54.3,1.7057,154
3.9,1380,-200,22.3,1359,538,120,2337,1617,26.6,51.2,1.7565,239
2.9,1276,-200,14.6,1138,628,134,2021,1430,28.2,47.1,1.7752,246
2.7,1246,-200,13.3,1093,667,149,1942,1357,31.6,39.4,1.7969,261
2,1141,-200,10.5,996,767,125,1805,994,34.2,31.8,1.6837,179
2.4,1199,-200,14.2,1124,680,132,1940,1054,36.6,27.1,1.6352,159
2,1156,-200,12.2,1056,710,114,1842,945,37.6,26.9,1.7150,111
1.8,1158,-200,10.1,983,751,110,1803,808,38.1,26.3,1.7213,101
1.9,1163,-200,11.7,1039,723,121,1814,888,37.8,26.9,1.7392,118
1.8,1078,-200,10.9,1009,767,127,1730,787,37.8,22.7,1.4653,120
2.9,1244,-200,17.3,1219,651,157,1949,1077,36.9,24.7,1.5134,177
3.3,1236,-200,18.0,1239,637,169,1986,1106,34.5,28.5,1.5310,186
4.4,1364,-200,22.9,1376,580,179,2168,1356,32.5,30.9,1.4875,235
3.4,1193,-200,16.5,1196,675,149,1888,1152,30.9,30.4,1.3380,195
1.9,1078,-200,10.2,985,778,111,1697,925,28.7,34.7,1.3457,106
2.1,1140,-200,11.6,1035,726,112,1779,1059,27.7,39.3,1.4372,107
2.5,1239,-200,14.3,1127,648,120,1930,1201,26.8,45.1,1.5645,134
2.3,1171,-200,13.3,1093,669,105,1862,1205,26.1,45.3,1.5115,117
1.7,1065,-200,10.0,977,736,90,1733,1103,25.9,46.1,1.5174,83
1.5,1024,-200,7.6,882,791,87,1662,1072,25.3,47.6,1.5130,77
0.8,873,-200,3.4,679,1010,-200,1501,713,26.6,43.0,1.4773,-200
-200,874,-200,3.3,668,1043,54,1513,737,25.3,47.2,1.5025,37
0.5,887,-200,2.9,647,1046,61,1500,740,25.1,48.0,1.5115,50
0.8,993,-200,5.6,795,888,63,1629,770,24.8,50.6,1.5654,60
2.6,1299,-200,17.5,1225,620,102,2077,1327,25.7,49.7,1.6150,179
4.9,1529,-200,29.0,1526,476,149,2559,1763,27.4,45.5,1.6396,300
2.9,1320,-200,17.0,1210,595,147,2052,1477,29.3,40.0,1.6082,263
2.8,1226,-200,15.6,1168,650,158,1952,1311,33.6,28.7,1.4693,265
1.8,1105,-200,10.1,980,777,112,1745,980,34.6,27.7,1.4991,164
1.8,1160,-200,11.7,1040,720,108,1810,961,35.6,27.2,1.5557,122
1.9,1125,-200,12.0,1051,730,120,1771,923,36.9,23.3,1.4313,125
1.7,1099,-200,11.0,1015,763,117,1732,839,38.8,20.7,1.4036,125
1.7,1124,-200,11.2,1021,745,119,1735,827,38.1,22.6,1.4868,115
1.9,1105,-200,10.5,995,778,149,1681,821,37.1,23.0,1.4229,162
2.1,1035,-200,11.8,1043,804,174,1647,749,34.8,19.3,1.0543,149
2.4,1065,-200,13.8,1110,757,163,1691,871,33.6,20.7,1.0590,161
3,1051,-200,17.3,1220,739,161,1729,1077,31.4,18.5,0.8376,201
2.8,1073,-200,14.2,1124,752,154,1688,1175,29.5,23.8,0.9623,209
1.9,1008,-200,10.7,1004,817,124,1588,1125,27.4,27.1,0.9736,133
2.1,1090,-200,12.7,1073,745,122,1693,1124,26.1,31.1,1.0338,133
1.8,1048,-200,10.1,983,780,119,1643,1064,25.5,34.0,1.0935,134
2.5,1131,-200,13.1,1087,705,131,1738,1240,24.0,37.8,1.1125,164
1.1,953,-200,7.4,874,854,84,1528,899,24.2,37.3,1.1118,72
0.7,897,-200,4.6,745,968,77,1461,807,23.4,40.6,1.1571,50
0.7,900,-200,4.7,750,932,-200,1494,817,21.8,46.6,1.1991,-200
0.4,828,-200,2.8,639,1077,41,1371,573,22.6,43.0,1.1629,27
0.7,892,-200,4.5,739,964,68,1479,768,20.2,50.7,1.1844,74
0.7,914,-200,5.9,809,912,69,1530,807,20.5,49.3,1.1760,69
1.8,1096,-200,11.1,1017,722,101,1743,1204,21.4,48.0,1.2086,162
2.3,1173,-200,14.4,1130,648,120,1885,1401,23.2,43.9,1.2344,208
1.9,1125,-200,11.1,1016,712,124,1725,1256,25.3,40.7,1.2921,168
1.7,1079,-200,9.9,976,781,113,1669,999,29.9,31.1,1.2883,139
1.3,974,-200,8.8,930,872,97,1536,712,33.9,21.3,1.1067,104
1.5,977,-200,9.9,973,865,94,1550,712,36.3,16.0,0.9465,99
1.3,912,-200,7.4,873,946,86,1436,614,36.6,15.2,0.9177,89
0.8,896,-200,6.1,817,992,70,1426,554,37.4,15.8,0.9998,57
0.8,896,-200,6.2,822,1002,70,1391,722,37.9,15.0,0.9721,64
1.1,956,-200,7.1,862,930,82,1479,636,38.0,16.8,1.0933,65
1.2,970,-200,8.0,900,909,93,1524,664,36.9,17.5,1.0789,79
1.2,929,-200,7.3,869,942,89,1454,624,35.3,17.0,0.9561,80
1.4,947,-200,8.7,926,905,90,1484,659,31.9,20.4,0.9462,81
1.1,1003,-200,7.5,880,864,67,1537,695,29.1,29.6,1.1792,59
1.5,1045,-200,9.0,940,822,94,1658,920,27.4,33.4,1.2022,90
2,1125,-200,11.6,1035,728,109,1726,1150,26.7,35.8,1.2318,122
1.9,1138,-200,10.2,985,742,103,1710,1141,25.2,42.7,1.3473,120
2.2,1217,-200,12.3,1060,660,101,1840,1227,24.0,51.9,1.5252,126
1.1,983,-200,6.4,831,847,71,1585,887,24.5,44.4,1.3476,68
1.1,1007,-200,7.2,864,816,71,1639,987,22.6,51.0,1.3805,65
0.8,957,-200,6.1,816,846,-200,1613,903,22.2,52.7,1.3891,-200
0.6,914,-200,4.3,725,949,49,1550,780,21.2,56.8,1.4094,38
0.6,886,-200,3.8,702,971,43,1528,767,20.3,59.6,1.3994,31
0.6,899,-200,4.0,708,972,44,1559,780,21.3,56.7,1.4178,40
0.6,942,-200,4.2,723,968,42,1573,698,23.0,54.6,1.5177,36
1.1,1022,-200,6.1,817,835,69,1669,821,23.7,54.3,1.5731,64
1,1009,-200,6.0,810,859,65,1634,772,25.4,49.3,1.5732,56
1,1025,-200,5.9,809,877,68,1606,690,29.6,37.7,1.5440,56
1,977,-200,5.4,783,939,58,1543,586,33.9,26.2,1.3664,43
0.8,936,-200,4.9,757,1007,52,1459,523,35.8,22.4,1.2933,40
0.7,884,-200,3.9,703,1076,46,1394,488,37.9,18.8,1.2220,34
0.4,809,-200,3.2,664,1185,40,1270,427,38.5,14.8,0.9942,28
0.5,852,-200,4.1,718,1109,47,1307,468,39.3,14.5,1.0149,32
0.6,872,-200,4.0,708,1106,56,1331,489,38.9,15.6,1.0613,39
0.7,839,-200,4.8,752,1102,64,1298,515,37.9,12.7,0.8211,52
0.9,854,-200,5.5,788,1064,71,1310,562,35.8,13.4,0.7749,60
1.6,971,-200,9.1,942,900,103,1541,776,32.3,19.7,0.9345,104
1.6,985,-200,9.1,944,866,97,1541,833,30.1,23.5,0.9869,102
1.7,1027,-200,10.1,981,817,108,1631,1023,28.2,28.7,1.0806,120
1.3,1012,-200,7.4,876,853,87,1580,967,26.0,35.7,1.1842,89
1.9,1086,-200,9.9,973,766,104,1656,1089,25.3,39.2,1.2452,121
1.5,1025,-200,9.0,939,790,93,1635,1103,24.7,38.7,1.1845,107
0.6,848,-200,3.7,692,1034,55,1412,734,25.5,35.7,1.1499,41
0.4,839,-200,3.0,652,1075,49,1405,671,22.5,43.2,1.1589,34
0.3,814,-200,2.5,618,1097,-200,1400,696,21.6,46.1,1.1761,-200
-200,816,-200,2.6,624,1073,56,1422,729,19.7,51.4,1.1688,41
0.4,799,-200,2.4,613,1120,43,1387,641,21.6,45.7,1.1665,38
0.7,879,-200,5.6,792,906,57,1521,825,21.1,47.3,1.1654,59
2,1104,-200,14.3,1125,697,80,1815,1179,21.6,44.1,1.1269,165
3.9,1344,-200,27.7,1496,519,134,2311,1651,23.7,37.9,1.0988,287
3.6,1226,-200,19.1,1272,632,157,1901,1474,26.0,30.1,0.9953,317
3.2,1157,-200,15.9,1176,691,175,1779,1370,30.6,23.2,1.0010,330
2.2,1059,-200,12.3,1060,798,147,1638,1141,34.1,19.1,1.0048,204
2.2,1076,-200,12.2,1057,778,140,1633,1076,36.2,18.0,1.0636,189
2.1,1066,-200,11.7,1041,783,137,1641,1036,37.4,17.3,1.0914,165
1.8,1049,-200,10.4,994,813,123,1580,881,39.5,15.6,1.1020,139
2,1097,-200,12.7,1074,776,138,1671,960,40.4,14.9,1.1033,156
1.8,1087,-200,11.1,1018,791,132,1624,883,40.1,16.1,1.1699,130
3,1269,-200,19.0,1269,633,174,1942,1221,39.3,18.9,1.3251,173
4.3,1328,-200,24.1,1405,584,203,2072,1518,37.3,19.9,1.2437,302
3.5,1200,-200,19.1,1270,654,176,1906,1264,33.6,22.9,1.1747,239
2.5,1098,-200,13.6,1105,732,125,1768,1061,30.7,28.9,1.2501,139
1.8,1058,-200,10.7,1004,776,98,1684,947,28.8,32.8,1.2776,92
1.9,1081,-200,11.3,1025,738,103,1757,1059,27.3,36.8,1.3207,104
1.9,1062,-200,9.6,962,776,104,1674,1030,26.2,39.7,1.3249,108
1.9,1078,-200,9.8,971,752,105,1694,1065,25.4,43.0,1.3700,107
0.9,917,-200,4.9,761,931,75,1497,893,25.8,41.0,1.3461,55
0.7,881,-200,4.1,718,965,60,1510,837,23.3,48.4,1.3677,43
0.6,865,-200,3.3,671,1012,-200,1477,807,23.5,47.8,1.3607,-200
0.4,829,-200,2.2,602,1123,36,1410,596,23.5,46.7,1.3361,23
0.7,913,-200,4.6,743,931,66,1540,884,21.8,52.3,1.3539,65
1.6,1077,-200,10.2,985,742,97,1780,1170,21.8,52.5,1.3529,165
3.8,1337,-200,23.3,1386,565,115,2196,1596,22.9,49.1,1.3546,274
5.1,1467,-200,31.0,1575,472,145,2460,1873,24.9,43.3,1.3422,369
3.4,1257,-200,17.6,1227,611,162,1954,1608,26.7,39.4,1.3556,308
2.6,1227,-200,14.3,1125,675,147,1835,1470,30.5,32.9,1.4135,227
2.2,1188,-200,13.7,1108,693,132,1818,1275,34.2,27.2,1.4404,178
3.4,1301,-200,19.3,1276,631,179,1953,1407,38.2,20.9,1.3701,267
3.4,1201,-200,19.3,1278,657,174,1892,1302,39.6,16.9,1.2028,278
1.8,1058,-200,11.3,1026,794,132,1622,931,39.9,15.8,1.1410,165
2,1037,-200,12.7,1075,789,151,1604,917,40.2,13.9,1.0200,172
2.4,1055,-200,15.3,1157,762,168,1674,985,39.6,13.2,0.9332,216
