CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
0.4,777,-200,2.0,585,1305,-200,1266,510,20.0,59.1,1.3694,-200
-200,1072,-200,9.9,976,835,-200,1603,1018,14.1,56.2,0.9028,-200
3.5,1314,-200,21.0,1325,499,106,2143,1390,26.4,50.8,1.7166,204
-200,1146,-200,14.0,1118,695,-200,1534,1174,19.2,46.3,1.0158,-200
1.5,1081,-200,9.3,950,876,114,1434,1138,26.2,35.7,1.1929,186
1.3,992,-200,3.6,685,916,96,963,1035,4.5,63.6,0.5414,167
1.5,1392,-200,15.1,1153,542,198,1395,1506,7.1,77.3,0.7826,757
6.4,1655,-200,29.0,1527,393,249,1758,2203,10.3,52.4,0.6578,966
-200,859,-200,3.1,656,1126,-200,1213,582,23.6,40.5,1.1667,-200
1.0,808,-200,2.4,613,1137,116,672,543,0.6,34.1,0.2210,165
2.7,1302,-200,16.6,1198,628,121,1934,1504,29.4,35.6,1.4383,156
1.6,1043,-200,4.3,726,875,105,972,1107,4.5,63.5,0.5411,195
-200,768,-200,2.1,591,1183,37,1402,606,20.8,50.3,1.2207,24
5.2,1610,-200,28.0,1502,420,240,1697,2087,5.5,69.3,0.6331,1023
1.6,961,-200,5.0,765,865,108,1212,811,15.6,60.0,1.0594,217
-200,917,-200,5.6,794,907,-200,946,740,13.3,27.5,0.4185,-200
3.8,1325,-200,19.1,1273,716,145,1815,1184,25.9,24.9,0.8195,211
2.9,1277,-200,15.1,1153,543,253,1268,1520,6.6,43.7,0.4273,493
2.1,972,-200,8.2,909,827,111,1012,894,10.0,34.2,0.4212,364
6.2,1819,-200,31.3,1582,575,166,2456,1716,13.6,58.8,0.9120,357
2.7,1214,-200,13.9,1113,616,118,1664,1213,20.1,75.4,1.7510,305
1.2,966,-200,3.9,703,865,-200,903,989,2.2,59.6,0.4333,-200
3,1163,334,12.5,1068,811,111,1616,977,17.8,37.5,0.7568,135
3.9,1316,-200,17.6,1228,540,174,1610,1413,17.6,53.1,1.0596,484
-200,916,-200,2.5,623,962,-200,1064,725,9.8,69.4,0.8397,-200
3.8,1374,-200,18.5,1255,504,215,1375,1855,8.3,43.5,0.4774,733
7.9,1751,-200,44.1,1853,358,158,2496,2013,23.0,62.1,1.7283,789
3.3,1221,435,13.5,1101,799,121,1700,996,14.7,48.7,0.8089,185
2.3,1199,-200,15.2,1156,758,103,1958,1272,18.5,70.3,1.4826,227
-200,1199,-200,8.7,928,704,-200,1533,890,25.7,48.8,1.5913,-200
3.1,1408,-200,20.9,1321,618,94,2044,1495,16.4,53.4,0.9863,173
1.3,902,-200,5.9,808,912,64,1408,632,34.4,23.5,1.2541,57
1.8,1050,-200,9.2,948,928,82,1584,652,26.1,30.3,1.0101,80
0.8,973,-200,6.0,810,820,-200,1599,1002,25.8,46.6,1.5269,-200
2.5,1171,-200,12.0,1049,655,119,1418,1338,18.4,52.6,1.1064,438
1,1053,-200,7.0,859,810,186,1008,1346,5.3,50.5,0.4530,399
3.7,1527,-200,19.9,1293,502,110,1907,1469,28.7,45.1,1.7468,378
1.1,983,63,3.6,688,1251,62,1342,806,7.7,66.4,0.6990,77
1.1,1027,-200,3.5,684,788,94,1149,666,13.2,64.8,0.9801,132
1.4,1150,-200,7.3,871,697,58,1502,1030,21.1,64.5,1.5940,155
2.3,1162,-200,14.0,1117,700,139,1857,1044,36.9,26.9,1.6477,118
3.2,1271,-200,16.1,1183,493,179,1498,1258,24.1,32.1,0.9504,403
1.8,1096,-200,11.1,1017,722,101,1743,1204,21.4,48.0,1.2086,162
4.2,1317,-200,19.0,1269,554,205,1446,1679,14.7,38.9,0.6462,905
2.1,1030,-200,12.3,1060,705,118,1588,852,35.5,21.2,1.2022,245
0.9,1331,-200,13.7,1106,568,144,1322,1383,5.7,80.5,0.7416,497
2.1,1067,-200,10.5,995,717,110,1730,1093,35.6,29.8,1.7045,126
-200,1136,-200,16.2,1187,904,-200,1735,1127,23.7,28.4,0.8225,-200
1.2,895,-200,3.4,677,999,111,827,700,3.7,46.0,0.3701,143
2,1016,-200,10.0,977,951,-200,1652,948,22.4,41.0,1.1006,-200
-200,924,-200,3.3,673,960,-200,1522,520,35.0,35.5,1.9620,-200
3.6,1196,-200,20.2,1303,654,139,2017,1199,31.7,25.9,1.1883,218
-200,1112,122,6.7,842,1015,91,1494,680,11.3,63.9,0.8554,100
1.2,966,-200,4.4,735,932,70,1494,567,28.2,41.9,1.5776,59
1.3,-200,-200,-200.0,-200,-200,75,-200,-200,-200,-200,-200,82
1.4,1050,105,5.1,769,1078,79,1409,759,12.3,57.8,0.8224,60
0.3,824,32,0.8,478,1705,32,1200,331,15.3,50.1,0.8617,22
1.3,942,104,5.4,785,1065,77,1365,571,19.7,32.5,0.7396,86
1.7,1118,-200,10.6,999,706,79,1766,878,34.7,35.9,1.9528,69
-200,1463,-200,24.5,1417,467,156,1900,1651,26.8,43.3,1.4977,512
-200,1491,-200,21.4,1335,625,-200,2001,1522,10.2,62.9,0.7831,-200
1.3,1041,74,5.4,782,1105,86,1425,911,11.0,61.4,0.8057,78
1.0,984,-200,5.8,803,813,142,1012,772,4.3,56.7,0.4760,211
3.5,1242,-200,16.4,1193,684,125,1945,1175,17.5,60.8,1.2029,221
-200,1161,-200,12.2,1057,613,-200,1764,1026,25.1,51.5,1.6210,-200
3.8,1228,-200,15.9,1178,621,193,1202,1628,8.0,38.3,0.4133,693
2.3,1064,-200,12.0,1048,772,110,1574,1059,23.7,45.4,1.3150,315
0.1,1053,-200,3.3,671,807,88,1137,570,10.6,66.1,0.8444,132
0.6,926,-200,3.9,708,874,-200,1381,803,17.2,81.8,1.5856,-200
-200,1468,-200,24.4,1415,470,-200,1985,1594,19.9,69.0,1.5877,-200
1.6,979,-200,5.1,767,827,-200,1041,908,3.3,82.6,0.6450,-200
0.4,910,-200,2.7,630,1061,35,1504,468,25.1,62.4,1.9602,29
-200,1112,-200,10.2,985,645,-200,1544,1109,18.4,74.6,1.5631,-200
2.2,1239,-200,11.9,1045,559,161,1312,1094,27.1,21.7,0.7636,312
1.9,1159,-200,11.0,1016,595,-200,1681,1260,23.4,51.6,1.4639,-200
0.9,936,85,3.9,705,1086,73,1364,918,10.9,64.6,0.8395,73
3.4,1091,-200,15.4,1161,682,128,1797,1153,23.6,35.7,1.0282,210
1.1,859,-200,2.4,611,1053,95,918,562,8.8,52.1,0.5918,135
4,1250,-200,21.5,1336,632,148,2104,1506,25.6,35.8,1.1548,298
-200,1358,-200,15.3,1158,529,-200,1537,1326,9.3,77.0,0.9018,-200
2,1023,-200,7.5,878,896,91,1568,969,13.5,67.8,1.0420,106
0.9,946,40,2.9,643,1309,75,1232,760,9.9,50.7,0.6167,76
2.3,1131,-200,8.3,912,728,120,1356,987,12.7,84.4,1.2352,444
0.7,894,28,1.3,524,1557,-200,1095,397,10.1,47.8,0.5913,-200
2.2,961,-200,7.4,874,747,160,1003,757,15.6,26.2,0.4604,248
0.6,841,-200,3.8,699,1123,30,1508,558,23.0,51.1,1.4175,17
-200.0,1169,-200,6.8,846,767,141,1157,942,5.4,77.6,0.7031,217
2.7,1246,-200,13.3,1093,667,149,1942,1357,31.6,39.4,1.7969,261
2.4,1006,-200,10.7,1005,781,133,1071,1045,14.9,24.9,0.4178,350
0.9,902,-200,5.9,809,835,46,1355,834,14.8,79.4,1.3312,138
0.6,844,-200,2.5,618,2095,63,1064,757,8.3,80.4,0.8861,100
3.4,1373,546,17.1,1213,791,128,1711,1354,22.4,20.0,0.5352,200
4.9,1619,-200,24.3,1411,417,174,1908,1684,20.4,51.9,1.2261,530
1.0,911,-200,2.4,613,992,82,934,861,2.4,71.9,0.5288,148
-200,934,-200,4.6,744,970,-200,1473,870,22.8,63.3,1.7355,-200
1.1,902,-200,6.0,813,875,64,1518,588,37.5,24.7,1.5637,56
1.0,885,-200,2.0,582,1072,92,760,517,4.5,38.1,0.3249,104
0.6,835,-200,2.8,638,1024,38,1506,655,24.3,58.4,1.7508,31
-200.0,963,-200,2.5,617,902,63,1006,398,13.2,49.7,0.7503,85
3.6,1081,-200,15.5,1164,705,165,1171,1283,6.9,40.3,0.4025,457
2,1060,-200,7.5,877,1648,107,1313,929,11.3,83.1,1.1089,327
2.2,1290,-200,15.1,1151,613,113,1638,1219,25.6,43.4,1.4049,267
2.7,1257,-200,14.3,1126,581,93,1599,1300,19.1,64.4,1.4050,361
2.5,1478,122,12.2,1055,929,121,1671,1262,19.7,36.7,0.8307,160
0.5,805,-200,0.7,465,1358,62,736,382,2.7,43.2,0.3259,74
4.6,1315,-200,20.1,1300,547,190,1531,1659,10.0,63.4,0.7791,807
0.9,948,35,2.7,634,1320,61,1326,715,11.3,60.0,0.8025,43
5,1426,-200,22.9,1375,1143,162,1751,1631,13.0,73.0,1.0860,836
1.9,968,-200,8.5,920,831,128,991,882,10.3,32.6,0.4094,299
-200,1177,-200,14.8,1142,601,134,1868,1226,27.6,40.5,1.4715,133
-200,977,-200,5.7,800,990,-200,1474,926,12.2,64.1,0.9062,-200
3,1228,-200,12.5,1068,658,134,1264,1238,5.2,73.1,0.6535,405
0.4,1100,-200,12.2,1057,687,167,1126,1241,12.2,28.7,0.4077,391
3.7,1476,-200,22.0,1352,474,112,1996,1568,26.4,49.8,1.6928,365
1.9,1071,-200,7.4,873,739,107,1150,1193,8.6,70.5,0.7915,339
2.3,993,-200,11.4,1030,805,146,1005,1154,9.4,27.4,0.3239,414
3.2,1356,483,20.6,1312,729,147,1865,1342,29.6,20.1,0.8181,174
-200,1157,-200,12.9,1082,631,114,1854,907,31.9,37.5,1.7442,125
0.8,849,-200,4.6,744,1004,66,1496,806,22.8,43.9,1.2020,51
2,1189,-200,7.3,870,821,97,1272,1251,13.2,75.8,1.1459,263
0.4,746,-200,2.6,624,1227,14,1209,410,36.3,18.4,1.0976,8
2.2,969,-200,12.4,1064,834,124,1645,816,30.1,19.3,0.8083,132
0.4,842,-200,2.2,597,1237,33,1444,512,23.3,51.0,1.4346,21
3.9,1377,-200,20.6,1313,612,109,2120,1220,18.3,62.8,1.3127,191
-200,1062,-200,7.7,887,770,-200,1473,866,15.1,82.3,1.4009,-200
2.2,1119,-200,12.2,1056,624,68,1562,1099,17.0,76.1,1.4582,311
-200,901,-200,2.3,608,1105,-200,1299,646,21.8,55.2,1.4184,-200
-200,957,-200,5.0,766,929,-200,1380,516,32.8,24.3,1.1894,-200
5.4,1422,-200,28.7,1520,494,210,2087,1624,26.7,42.3,1.4618,531
1.5,1047,-200,7.0,859,948,84,1538,677,23.9,34.3,1.0020,92
1.7,-200,-200,-200.0,-200,-200,129,-200,-200,-200,-200,-200,266
-200,936,-200,5.0,765,916,-200,1462,941,20.6,62.9,1.5088,-200
-200,895,-200,5.4,783,863,-200,1502,575,26.0,45.0,1.4913,-200
1.2,1019,-200,6.3,825,781,138,994,901,14.5,28.3,0.4665,229
1.0,827,-200,3.1,660,1030,102,709,426,3.2,30.8,0.2399,178
0.8,911,-200,4.8,753,934,55,1496,865,21.9,67.1,1.7394,103
1.6,-200,-200,-200.0,-200,-200,77,-200,-200,-200,-200,-200,90
-200,1130,-200,13.9,1113,674,-200,1623,1127,38.8,17.6,1.1979,-200
3.5,1433,-200,16.2,1186,479,151,1497,1738,11.9,69.0,0.9568,586
3.0,-200,-200,-200.0,-200,-200,198,-200,-200,-200,-200,-200,300
1.6,1063,-200,7.9,894,823,100,1688,1025,27.2,41.1,1.4611,104
0.8,986,-200,3.4,674,883,-200,1137,730,13.6,62.2,0.9643,-200
1.5,1024,-200,3.9,705,876,114,1168,807,11.5,74.2,1.0063,199
2.1,1183,-200,7.9,896,673,205,1115,1140,6.9,48.8,0.4903,456
2.4,1195,-200,8.4,915,666,152,1295,1245,12.6,65.4,0.9529,376
-200,906,-200,5.9,809,878,-200,1272,787,14.0,58.3,0.9294,-200
3.4,1317,-200,18.3,1247,558,182,1360,1571,0.9,59.1,0.3913,667
3.5,1579,-200,21.8,1345,459,230,1608,1961,8.9,71.0,0.8115,1028
4.9,1460,-200,27.6,1493,586,222,2288,1649,37.3,23.4,1.4672,277
1.4,939,-200,4.8,751,898,156,984,952,5.7,54.5,0.5034,312
1.6,1156,-200,13.5,1100,800,73,1884,1175,25.7,43.8,1.4262,143
2.4,-200,-200,-200.0,-200,-200,124,-200,-200,-200,-200,-200,147
1.1,1047,74,4.9,760,1032,74,1379,1003,11.5,61.4,0.8303,64
6.4,1804,-200,35.7,1679,370,243,2005,2210,9.4,69.1,0.8150,1200
1.1,935,-200,3.6,689,894,118,949,871,2.5,69.5,0.5172,225
5.1,1611,-200,30.0,1552,487,206,2371,1948,34.9,29.3,1.6110,317
0.6,800,-200,2.6,627,1032,-200,1519,787,23.3,63.3,1.7895,-200
4.2,1469,-200,13.1,1086,564,125,1485,1394,11.0,81.7,1.0727,514
2.2,1259,-200,12.9,1080,772,104,1736,1072,27.2,28.1,0.9989,138
2.8,1416,145,10.7,1002,907,119,1677,1262,19.3,38.3,0.8474,161
1.7,1097,-200,9.6,964,822,102,1743,853,31.2,32.4,1.4517,103
1.6,965,-200,10.0,977,725,94,1515,1014,20.6,45.5,1.0925,149
2.7,1261,-200,11.2,1022,635,113,1407,1250,17.3,53.9,1.0562,424
1.5,-200,-200,-200.0,-200,-200,87,-200,-200,-200,-200,-200,98
4.6,1380,-200,15.5,1163,573,130,1547,1485,13.7,72.5,1.1326,667
-200,1197,-200,17.0,1209,656,162,1770,1306,38.0,17.2,1.1227,207
0.9,755,-200,3.6,690,1653,80,750,467,14.9,17.1,0.2875,157
3.2,1194,-200,12.3,1061,622,182,1257,1473,12.3,46.3,0.6597,459
1.5,1042,105,9.0,941,971,91,1491,871,25.4,25.0,0.7966,110
0.7,793,-200,0.8,480,1306,60,745,376,1.9,49.7,0.3528,70
1.3,1059,-200,5.7,800,740,62,1604,739,27.5,50.4,1.8284,66
0.9,888,60,3.0,651,1240,52,1298,733,8.2,66.6,0.7283,51
2.1,1167,184,9.7,966,942,93,1520,1016,15.5,36.1,0.6313,129
1.4,1031,-200,9.1,945,806,86,1697,964,24.6,44.9,1.3661,100
1.1,1012,-200,5.2,775,899,53,1547,562,36.6,28.2,1.6970,49
0.8,991,-200,5.3,778,797,36,1665,910,26.7,60.7,2.0977,29
3.5,1389,-200,20.5,1311,525,98,1845,1748,28.7,38.4,1.4860,339
-200,935,-200,5.4,782,847,-200,1428,867,24.4,42.5,1.2854,-200
1.9,1066,-200,8.7,927,846,97,1608,804,17.2,52.8,1.0236,138
4,1438,-200,24.8,1425,451,126,1971,1732,21.4,59.4,1.4928,558
1.8,1016,-200,6.7,842,762,140,1067,778,12.5,38.5,0.5568,253
3.7,1262,-200,18.6,1258,597,174,1835,1484,29.9,34.0,1.4096,425
1.9,921,-200,8.4,914,937,106,1481,614,19.2,35.6,0.7856,107
0.4,809,-200,3.2,664,1185,40,1270,427,38.5,14.8,0.9942,28
2.1,981,-200,7.7,886,819,170,928,912,5.7,33.9,0.3131,266
2.2,1068,-200,7.9,896,702,222,1177,848,6.4,70.6,0.6834,339
-200,1076,-200,9.3,951,730,109,1675,704,36.5,28.7,1.7256,112
1.7,1096,-200,6.2,819,733,127,1238,904,16.5,50.8,0.9442,243
1.1,1017,-200,4.0,712,827,107,1147,829,11.4,66.6,0.8948,192
0.5,1297,-200,11.5,1032,605,126,1297,1300,7.0,77.8,0.7848,388
-200,1038,-200,8.7,929,816,-200,1332,798,19.9,42.0,0.9665,-200
-200,885,-200,1.4,534,1144,-200,1036,529,9.1,73.9,0.8576,-200
0.4,845,-200,2.6,625,993,21,1513,646,24.3,59.4,1.7838,17
2.2,1132,-200,12.1,1052,680,117,1609,944,28.5,37.3,1.4291,233
-200,860,-200,3.0,652,997,-200,1326,734,17.1,73.9,1.4262,-200
1.2,1185,31,3.6,690,1462,77,1333,733,11.3,56.8,0.7603,62
2.1,1074,-200,7.2,867,888,112,1064,1221,8.7,55.2,0.6225,285
-200,994,-200,4.0,711,867,-200,1384,909,20.5,64.0,1.5247,-200
2.2,1068,-200,15.1,1152,739,142,1683,1309,42.6,9.6,0.8012,193
2,1138,-200,9.7,967,695,104,1332,1195,15.6,56.2,0.9876,317
2.9,998,-200,9.9,972,806,153,984,1090,6.8,36.1,0.3575,345
-200,1234,-200,16.8,1205,658,149,1781,1160,39.6,17.0,1.2064,142
1.3,926,-200,7.3,868,1048,75,1599,687,27.6,35.1,1.2764,80
3.4,1166,-200,18.9,1265,640,174,1570,1502,26.1,24.8,0.8283,481
1.8,925,-200,7.2,866,2542,122,1013,916,14.4,30.2,0.4911,328
-200,1399,-200,24.5,1416,485,-200,1894,1671,17.6,64.9,1.2925,-200
4.7,1470,-200,25.8,1450,481,182,1706,2015,14.0,53.0,0.8451,677
2.8,1331,-200,16.5,1194,559,92,1715,1477,22.3,57.1,1.5219,326
2.8,1277,-200,10.4,991,609,214,1141,1575,9.1,41.9,0.4857,459
-200,1629,-200,29.4,1536,435,-200,2205,1773,25.3,49.6,1.5805,-200
-200,1125,-200,19.5,1283,792,-200,1899,1101,25.3,30.0,0.9520,-200
1.4,1021,-200,6.0,811,794,52,1502,837,20.2,67.9,1.5901,135
0.7,917,-200,4.1,714,870,-200,1355,843,20.8,67.3,1.6353,-200
2.4,1179,255,14.6,1137,829,87,1651,949,27.2,22.0,0.7785,132
-200,777,-200,0.9,493,1247,-200,828,438,8.8,45.2,0.5134,-200
0.3,667,-200,0.4,429,1793,39,790,291,10.7,36.0,0.4623,57
1,1037,-200,8.2,906,743,59,1707,1158,25.1,46.5,1.4615,75
-200.0,944,-200,1.6,551,1063,68,985,381,12.3,51.8,0.7384,98
0.9,799,-200,2.5,617,1099,114,699,382,3.3,33.1,0.2592,158
3.9,1313,197,12.8,1076,957,136,1707,1285,9.1,64.0,0.7419,240
1.6,1016,-200,4.9,760,835,112,1044,1016,4.1,65.8,0.5451,254
1.7,1116,98,6.9,854,929,78,1533,1034,11.5,70.1,0.9503,118
1.9,1058,-200,11.0,1016,673,101,1625,832,33.8,25.8,1.3338,209
0.4,930,-200,4.2,723,1035,62,1263,474,37.9,15.0,0.9728,43
3.2,1212,-200,8.6,926,720,132,1283,1193,11.2,70.9,0.9406,490
1.7,1039,-200,12.2,1055,966,117,1590,845,28.0,23.2,0.8613,131
2.7,1122,-200,8.5,919,680,218,1201,981,4.3,79.5,0.6648,339
1.6,1124,-200,5.5,790,791,137,1071,1206,13.5,41.3,0.6342,258
1.3,1049,-200,6.1,817,806,63,1517,882,20.8,68.6,1.6719,168
3.7,1394,-200,16.4,1193,547,110,1811,1386,23.2,65.6,1.8435,496
1.0,939,-200,3.0,649,996,86,897,879,3.9,59.0,0.4807,145
1.4,1070,-200,6.8,850,997,91,1502,778,24.8,29.5,0.9077,94
3.1,1378,436,13.6,1102,742,116,1796,1273,17.9,49.4,1.0064,157
-200,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.6,835,-200,4.4,731,1108,54,1323,438,33.1,18.3,0.9081,39
3,1194,-200,18.5,1255,555,-200,1694,1452,27.2,33.3,1.1788,-200
-200,1048,-200,9.8,969,1012,-200,1600,852,26.4,29.3,0.9889,-200
1.5,984,139,5.5,790,1131,92,1268,532,17.9,26.8,0.5446,103
6.8,1681,-200,35.1,1666,397,135,2339,1998,23.3,58.1,1.6457,556
0.8,885,-200,1.8,567,1021,87,872,428,13.5,39.4,0.6089,116
2.3,1102,-200,6.9,855,763,98,1279,1039,17.3,53.3,1.0407,258
1.7,1132,-200,6.6,837,694,208,1199,1062,7.7,67.6,0.7133,384
4.6,1458,-200,24.2,1408,471,151,1889,1664,20.7,55.5,1.3414,710
2.4,1147,-200,14.6,1136,737,99,1708,1114,20.2,55.6,1.3043,456
0.5,842,41,1.5,545,1423,-200,1224,424,15.2,45.8,0.7864,-200
1.9,966,-200,9.6,964,858,-200,1560,1231,21.4,54.8,1.3813,-200
6,1666,-200,30.1,1553,409,130,2170,1780,22.4,67.7,1.8161,629
3.1,1202,-200,14.3,1126,606,115,1480,1212,15.4,57.9,1.0068,359
-200,1107,-200,13.7,1106,727,129,1615,1024,41.7,12.5,0.9941,135
1.5,1001,97,6.0,811,1097,91,1308,778,9.8,50.8,0.6172,99
1.5,1098,-200,9.1,944,687,76,1772,1086,28.2,51.1,1.9221,69
0.7,853,-200,2.6,626,1045,33,1557,516,26.7,61.0,2.1005,22
-200,820,-200,2.5,620,1081,-200,1270,703,20.8,58.8,1.4305,-200
-200,1473,-200,26.3,1463,462,143,1948,1605,20.6,56.0,1.3467,683
0.2,1125,-200,4.9,758,820,104,1241,867,9.8,81.9,0.9923,167
1.5,1077,-200,7.1,859,790,73,1673,724,27.0,47.1,1.6573,71
1.2,982,-200,6.7,844,835,71,1567,638,33.9,32.3,1.6809,52
-200.0,788,-200,0.9,487,1346,49,769,329,4.0,47.8,0.3939,55
0.5,908,39,1.8,569,1303,35,1360,526,14.1,61.6,0.9883,24
8.1,1759,-200,31.6,1588,437,205,1971,2234,14.6,67.7,1.1164,1155
1,955,-200,4.2,723,1129,57,1393,559,27.7,25.8,0.9467,51
1.9,1110,-200,10.5,996,782,111,1771,1090,31.0,32.4,1.4294,121
1.8,1070,-200,8.4,917,633,125,1252,760,26.6,24.9,0.8525,215
0.7,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
8.6,-200,-200,-200.0,-200,-200,227,-200,-200,-200,-200,-200,1235
3.4,1414,-200,19.4,1279,504,118,1854,1583,25.0,52.4,1.6356,414
0.4,796,-200,2.7,636,1092,40,1387,576,20.6,50.3,1.2041,30
2.2,1147,188,11.8,1042,934,108,1538,830,18.7,26.0,0.5555,122
1.8,-200,-200,-200.0,-200,-200,112,-200,-200,-200,-200,-200,371
1.3,978,-200,9.6,962,846,117,1527,680,34.2,19.6,1.0399,105
2.7,1265,-200,17.6,1229,636,172,2040,1282,38.0,25.0,1.6312,156
1.2,1061,-200,7.8,891,721,57,1697,894,29.0,48.5,1.9133,53
0.7,893,-200,3.7,696,1008,54,1548,801,22.1,56.2,1.4800,48
5.7,1673,-200,27.2,1484,397,196,2008,1812,19.4,56.3,1.2500,649
-200,854,-200,3.8,700,980,56,1151,665,17.0,52.3,1.0009,98
1.7,1238,-200,9.0,940,815,103,1622,877,19.7,47.1,1.0666,95
0.6,-200,-200,-200.0,-200,-200,49,-200,-200,-200,-200,-200,36
0.5,891,-200,3.6,691,941,-200,1553,629,24.8,58.7,1.8089,-200
0.8,831,-200,2.5,620,1164,-200,1039,545,6.5,83.5,0.8116,-200
1.1,1012,94,4.8,752,1053,74,1393,649,15.7,47.0,0.8325,66
0.6,738,-200,1.3,529,1991,59,876,383,9.6,44.2,0.5289,100
-200,924,-200,2.9,643,948,-200,1329,825,19.9,66.1,1.5198,-200
2.6,1274,226,13.8,1109,820,80,1723,1138,8.1,70.5,0.7627,161
2.3,1124,-200,14.0,1118,793,105,1915,1021,27.8,35.0,1.2820,134
-200,925,-200,2.2,598,978,-200,1079,662,9.0,76.5,0.8828,-200
1.7,-200,-200,-200.0,-200,-200,91,-200,-200,-200,-200,-200,88
6.6,1549,-200,30.1,1553,446,288,1796,2032,13.0,55.1,0.8240,1148
-200,1130,-200,4.2,720,1063,-200,1461,828,15.3,59.0,1.0181,-200
0.9,966,-200,2.8,639,843,103,1033,903,8.2,65.9,0.7168,153
1,-200,-200,-200.0,-200,-200,59,-200,-200,-200,-200,-200,43
1.6,1047,-200,6.5,833,939,71,1647,1081,16.5,70.2,1.3099,85
2.3,1234,-200,12.0,1049,523,142,1516,1190,18.6,55.0,1.1696,312
4.1,1587,260,21.4,1334,702,108,1999,1534,11.1,60.2,0.7958,320
2.2,1138,-200,6.9,854,735,117,1276,911,13.3,68.2,1.0356,262
1.5,1108,-200,6.2,823,720,117,1247,961,11.1,70.2,0.9276,237
0.8,941,-200,6.0,814,873,65,1592,979,27.5,41.3,1.4962,52
0.7,822,-200,2.4,611,1191,-200,1138,403,33.2,19.0,0.9533,-200
0.7,825,-200,4.2,720,1129,55,1511,678,21.0,51.9,1.2794,38
2.1,1152,-200,9.7,966,661,84,1542,1137,21.4,61.7,1.5547,266
-200,1147,56,6.2,821,1132,83,1412,992,7.0,71.1,0.7158,109
3,-200,234,-200.0,-200,-200,127,-200,-200,-200,-200,-200,191
-200,1339,-200,18.6,1257,579,-200,2031,1360,24.6,63.9,1.9459,-200
1.3,1079,-200,4.3,727,724,93,1275,1010,16.5,63.8,1.1896,174
2.9,1159,-200,13.4,1097,748,107,1709,995,17.4,48.6,0.9559,136
2.7,1214,312,12.3,1061,780,103,1662,1257,19.5,34.4,0.7738,183
-200,904,-200,4.8,753,809,-200,1529,766,21.0,66.9,1.6454,-200
0.6,900,-200,1.3,525,1090,85,780,696,3.6,44.5,0.3574,97
2.8,1182,-200,12.6,1071,617,204,1187,1298,9.7,36.0,0.4333,395
1.2,932,-200,4.8,752,889,-200,1310,687,25.0,37.3,1.1614,-200
-200,989,-200,10.7,1004,818,119,1577,783,32.4,22.4,1.0701,123
4.9,1493,-200,25.3,1437,470,116,2015,1551,21.2,67.4,1.6755,581
0.6,944,-200,4.3,730,933,34,1495,560,37.4,28.2,1.7808,30
1.2,940,-200,6.2,823,891,64,1415,853,19.6,56.6,1.2797,112
-200,1254,-200,6.6,840,787,-200,1602,846,26.1,66.8,2.2310,-200
2.8,1172,-200,13.7,1108,706,122,1878,1058,28.3,34.5,1.3084,166
2.7,1366,-200,15.7,1171,693,103,1933,1068,24.5,39.4,1.1963,132
-200,1052,-200,12.1,1053,949,-200,1641,831,28.9,23.7,0.9285,-200
0.8,929,-200,2.5,617,953,102,898,544,13.5,37.4,0.5745,140
3.1,1196,-200,16.9,1208,705,151,1981,1341,30.1,34.3,1.4414,234
2.2,1239,-200,12.5,1067,779,117,1702,1071,28.6,25.8,0.9989,146
0.8,943,-200,4.0,709,893,-200,1348,876,20.2,65.8,1.5442,-200
0.8,968,29,2.8,640,1320,61,1386,867,14.8,59.2,0.9879,43
2.1,1032,-200,5.3,778,834,185,926,869,8.0,41.2,0.4433,270
-200,907,-200,3.2,665,972,-200,1370,779,19.9,66.0,1.5141,-200
2.5,1181,-200,11.0,1015,617,169,1192,1023,26.8,17.9,0.6249,351
3.2,-200,-200,-200.0,-200,-200,163,-200,-200,-200,-200,-200,509
2.3,1109,-200,12.7,1074,761,144,1734,1274,30.0,25.6,1.0674,187
5.6,1515,-200,31.4,1584,496,133,2288,1591,18.2,66.1,1.3679,699
2.7,1119,-200,8.2,908,735,167,1173,1197,8.8,65.5,0.7435,387
1.6,964,-200,9.5,959,787,115,1438,731,35.0,17.9,0.9900,96
2.2,1116,171,10.7,1003,864,101,1625,886,18.6,35.4,0.7535,119
1.8,1043,-200,9.9,975,675,66,1489,1041,18.7,69.0,1.4727,216
0.5,817,-200,3.3,672,1113,51,1501,751,20.8,54.4,1.3229,31
4.3,1537,-200,22.9,1374,384,158,1941,1660,16.0,67.8,1.2276,564
1.5,1008,-200,4.3,726,834,156,913,1083,3.1,56.7,0.4388,228
-200,922,-200,3.2,664,973,137,1503,644,27.0,48.3,1.6946,110
0.9,1153,-200,8.3,910,622,156,1208,827,15.6,40.0,0.7018,285
5.4,1664,657,28.6,1519,553,145,2312,1820,20.2,48.6,1.1354,271
1,914,-200,5.2,774,1091,65,1323,706,20.0,31.5,0.7262,53
3.1,1170,-200,14.7,1138,611,177,1233,1503,11.1,32.6,0.4292,504
0.9,998,34,4.1,714,1169,79,1383,992,14.1,55.6,0.8910,70
1.5,1097,148,9.4,956,827,68,1620,1047,12.9,66.5,0.9846,139
