CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
-200,1297,-200,34.5,1654,848,-200,1366,1611,22.7,33.0,0.8987,-200
2.7,1280,122,9.6,964,963,113,1544,1285,9.5,64.1,0.7597,193
2.3,986,-200,8.8,931,815,120,1011,976,18.3,19.5,0.4044,362
1.1,868,-200,5.7,798,866,71,1392,824,20.1,47.8,1.1093,83
0.4,821,-200,1.1,509,1235,-200,762,348,7.1,37.4,0.3799,-200
-200,731,-200,3.6,686,1212,-200,1104,413,38.3,10.0,0.6591,-200
0.7,912,-200,2.0,587,922,99,1002,826,7.7,67.1,0.7074,140
0.9,920,-200,4.8,755,853,45,1359,880,20.0,66.7,1.5401,108
2.0,1372,-200,17.0,1210,484,139,1629,1491,14.1,66.0,1.0539,420
2.7,-200,-200,-200.0,-200,-200,194,-200,-200,-200,-200,-200,345
2.2,1262,216,8.6,924,872,125,1576,1093,10.4,74.4,0.9384,181
-200,909,-200,4.5,737,909,-200,941,753,10.8,36.3,0.4712,-200
1.4,1031,-200,8.7,929,759,77,1722,809,30.5,44.4,1.9076,79
-200,1393,-200,30.7,1567,416,-200,2381,1562,23.8,56.5,1.6400,-200
1.3,898,-200,6.9,853,1066,56,1271,763,19.2,23.8,0.5235,85
4.2,1611,284,19.2,1274,754,161,1915,1697,15.7,44.1,0.7786,279
1.2,1012,-200,6.5,833,916,67,1632,862,16.9,66.5,1.2688,75
1.2,914,-200,4.6,741,891,-200,1210,803,17.1,59.2,1.1477,-200
1.9,1287,245,10.1,982,841,124,1582,1291,17.8,47.0,0.9467,115
2.1,1148,-200,12.5,1067,887,105,1790,956,23.6,41.0,1.1786,133
1.1,911,-200,5.1,769,919,54,1340,791,18.9,60.7,1.3110,113
3.9,1094,-200,13.6,1105,708,178,1086,1274,6.4,36.5,0.3519,483
-200,998,-200,10.1,981,786,117,1480,797,35.3,16.7,0.9402,116
3.5,1484,215,14.3,1127,839,139,1723,1491,11.0,59.1,0.7740,253
-200,1055,-200,5.6,791,845,-200,936,1195,9.1,37.2,0.4310,-200
1.1,976,42,3.3,669,1270,65,1266,795,7.2,62.9,0.6396,68
3.0,1094,-200,14.3,1128,626,154,1191,1280,14.8,25.4,0.4259,438
-200,983,-200,2.2,600,1233,-200,1375,485,15.0,61.5,1.0418,-200
1.2,1090,-200,5.1,768,1072,76,1538,699,15.7,57.6,1.0195,86
0.8,868,-200,1.9,576,1128,78,755,363,10.3,27.7,0.3481,96
2.7,1334,301,11.9,1047,815,106,1638,1038,15.9,42.0,0.7541,129
-200,1123,-200,14.1,1119,648,-200,1593,1198,20.1,53.6,1.2477,-200
1.1,1047,-200,3.9,708,816,91,1167,949,12.4,69.5,0.9986,146
5.1,1676,-200,29.3,1534,496,131,2413,1828,20.4,55.7,1.3205,305
1.7,1121,-200,7.4,873,697,195,1206,1000,6.7,76.2,0.7519,317
-200,1509,-200,28.2,1508,533,-200,2257,1572,20.4,66.7,1.5770,-200
3.9,1252,-200,18.0,1240,564,178,1614,1277,13.2,68.4,1.0346,678
1.3,1120,-200,6.1,815,660,113,1291,1053,12.8,68.0,1.0023,270
1.5,851,-200,8.2,906,989,95,1418,545,21.2,27.7,0.6864,89
1.9,1238,-200,10.2,985,592,114,1271,1252,18.0,33.1,0.6779,229
4,1038,-200,16.3,1190,685,180,1291,1167,12.3,32.0,0.4553,501
-200,831,-200,2.2,602,1269,41,1386,535,14.0,67.8,1.0787,32
0.5,848,-200,3.0,650,989,34,1479,610,25.7,52.5,1.7077,24
0.6,884,-200,3.6,686,908,40,1439,651,22.9,56.1,1.5492,26
1.2,893,-200,3.8,701,935,84,1045,844,6.4,74.0,0.7134,185
-200,1255,-200,21.7,1342,539,-200,1875,1396,19.8,53.1,1.2160,-200
0.2,715,-200,0.2,387,1791,-200,559,227,0.1,40.0,0.2499,-200
2.7,1154,-200,6.2,822,656,119,1285,1087,16.0,60.2,1.0844,187
1.7,1118,-200,8.4,915,731,95,1289,1059,9.3,76.9,0.9007,393
0.5,757,-200,2.7,635,1445,45,1345,451,27.0,28.0,0.9810,36
1.4,905,-200,5.7,796,900,146,767,699,9.6,18.8,0.2246,288
3.7,1327,-200,18.7,1259,539,160,1826,1434,22.4,60.8,1.6261,481
-200,1069,-200,8.8,931,688,-200,1508,1044,18.7,73.4,1.5701,-200
-200,1378,-200,19.5,1282,576,-200,2010,1347,27.7,53.7,1.9670,-200
0.6,792,-200,2.5,621,1015,56,1322,714,20.0,59.3,1.3681,40
-200,977,-200,6.8,850,1035,37,1645,701,31.8,31.0,1.4286,46
0.6,869,-200,3.3,673,1033,53,1307,688,18.8,63.0,1.3582,102
1.0,1099,-200,4.0,709,727,109,1263,1000,15.2,73.3,1.2556,165
-200,958,-200,8.2,907,992,-200,1536,882,14.9,54.8,0.9247,-200
3.9,1380,-200,22.3,1359,538,120,2337,1617,26.6,51.2,1.7565,239
1.9,1248,-200,10.1,982,880,107,1617,746,30.4,26.5,1.1347,95
2.4,1124,-200,11.0,1013,849,104,1676,733,22.3,38.9,1.0324,114
1.7,1101,-200,9.8,972,819,84,1714,752,34.4,26.6,1.4230,75
1.2,975,-200,7.3,871,771,71,1666,942,22.6,58.8,1.5903,72
3,1147,-200,12.7,1073,628,210,1415,1198,11.8,76.1,1.0516,720
3.4,1338,-200,20.3,1305,543,138,1929,1521,25.1,49.5,1.5572,539
1.4,915,-200,7.8,893,872,90,1287,953,15.6,51.9,0.9135,205
1.9,1054,-200,5.6,791,830,126,967,1131,4.3,55.3,0.4650,253
-200.0,1051,-200,7.6,883,783,150,978,1169,5.7,44.3,0.4093,241
1.4,940,-200,3.6,686,903,150,1005,648,4.5,75.5,0.6429,190
3.8,1398,516,22.3,1360,656,129,2037,1439,24.9,29.9,0.9325,205
4.6,1374,-200,20.4,1307,521,220,1709,1429,17.3,53.6,1.0472,549
0.2,798,-200,2.6,630,1291,45,1125,536,13.4,34.5,0.5272,40
2,1050,-200,9.2,947,832,122,1447,912,26.6,32.1,1.1020,266
3.4,1351,375,16.7,1201,783,110,1828,1307,9.8,59.6,0.7214,239
-200,1083,-200,11.1,1019,677,104,1720,1087,25.7,46.1,1.5025,110
1.9,1014,-200,9.8,970,826,93,1684,763,34.7,22.6,1.2297,95
0.7,879,-200,5.7,796,912,64,1454,747,21.1,47.1,1.1641,58
0.5,901,-200,3.0,653,1094,65,1367,822,18.4,45.7,0.9599,41
1,923,-200,5.0,765,952,63,1508,786,26.7,40.0,1.3754,47
2.0,1040,-200,7.9,893,723,150,1104,835,12.6,38.5,0.5586,296
1.6,1120,-200,5.1,770,756,-200,1012,1191,7.7,49.7,0.5242,-200
1.4,1001,-200,5.7,798,855,113,1257,794,14.0,66.1,1.0488,266
2.7,1172,324,11.8,1042,797,120,1641,1186,12.8,52.0,0.7643,206
1.3,997,-200,4.8,752,837,152,952,724,11.8,34.4,0.4758,231
1.6,1207,-200,7.7,888,611,99,1382,1042,25.7,35.7,1.1626,203
4,1180,-200,21.5,1339,567,171,1868,1211,33.3,23.6,1.1842,382
0.5,827,-200,3.8,697,1070,46,1371,478,29.5,25.9,1.0489,32
1.0,991,-200,3.0,653,944,146,885,931,5.9,45.1,0.4211,228
3.9,-200,-200,-200.0,-200,-200,240,-200,-200,-200,-200,-200,415
0.6,884,-200,4.0,709,1027,54,1442,556,25.7,37.9,1.2334,43
3.9,1367,-200,17.5,1225,485,265,1492,1628,6.3,74.9,0.7187,551
0.8,985,-200,2.4,610,851,69,1101,604,12.6,65.9,0.9583,87
1.4,972,-200,8.0,898,807,88,1508,879,29.5,32.1,1.3005,79
0.4,973,-200,5.6,792,977,70,1356,620,41.4,11.8,0.9282,53
4,1195,-200,24.8,1424,609,119,2244,1489,23.7,39.9,1.1508,260
3.3,1201,-200,13.4,1098,763,139,1500,1209,14.0,70.9,1.1244,461
0.9,790,-200,2.2,597,1184,102,637,465,0.2,30.2,0.1910,141
-200,915,-200,3.4,674,970,-200,1481,829,20.5,78.0,1.8636,-200
1.0,1189,-200,5.7,797,688,174,1157,1213,10.3,55.9,0.7014,312
1.8,962,-200,5.9,807,821,131,901,745,20.2,14.4,0.3370,268
2.2,1233,-200,15.2,1154,746,115,1740,1000,31.0,22.9,1.0144,116
3.5,-200,-200,-200.0,-200,-200,123,-200,-200,-200,-200,-200,763
1.1,1037,-200,2.8,636,891,112,1024,582,7.9,66.5,0.7124,151
-200,836,-200,2.9,647,985,37,1271,777,16.4,74.4,1.3779,65
2.5,1263,-200,15.7,1171,759,88,2029,1290,24.0,49.3,1.4509,192
2.4,1184,-200,10.0,978,567,147,1425,1226,19.6,49.4,1.1176,346
2.9,972,-200,11.8,1043,764,148,1083,1037,16.0,20.8,0.3757,404
1.2,1071,-200,4.8,752,736,81,1289,668,23.6,39.4,1.1320,132
3.8,-200,-200,-200.0,-200,-200,152,-200,-200,-200,-200,-200,499
5.4,1422,-200,25.1,1432,474,212,1852,1636,16.6,56.5,1.0551,620
2.1,1048,-200,12.5,1068,869,110,1573,993,27.1,21.6,0.7618,147
3.3,1357,-200,16.0,1178,674,124,1782,1454,17.8,46.1,0.9344,167
1.4,1142,67,6.9,852,1008,101,1547,1164,15.3,61.4,1.0580,89
0.3,757,-200,2.2,596,1236,37,1381,560,19.0,52.8,1.1489,30
2.9,1320,-200,17.0,1210,595,147,2052,1477,29.3,40.0,1.6082,263
0.6,937,-200,3.8,698,1039,64,1382,768,20.1,42.0,0.9763,42
-200,809,-200,2.6,624,1131,-200,1309,415,28.0,34.9,1.3008,-200
1.1,1085,-200,5.8,805,972,65,1528,718,25.3,36.3,1.1513,69
1.3,901,-200,2.2,599,1023,109,825,515,3.8,46.5,0.3762,147
3.5,1313,-200,19.6,1285,505,82,1803,1373,17.7,75.6,1.5226,464
1.5,971,-200,6.1,818,828,107,1252,857,15.9,59.6,1.0673,205
5.5,1372,-200,26.9,1477,542,132,1973,1556,15.0,57.7,0.9778,799
4,1369,-200,21.8,1346,558,187,1537,1608,15.4,41.3,0.7151,707
3.3,1300,-200,17.4,1221,648,123,1946,1401,17.5,56.4,1.1175,197
-200,1136,-200,5.6,792,1057,-200,1476,536,25.8,31.1,1.0143,-200
0.6,892,20,1.2,522,1572,54,1255,648,10.9,58.6,0.7628,34
-200,1249,-200,11.2,1023,639,-200,1640,1034,25.7,49.2,1.5988,-200
-200,906,-200,3.3,672,948,-200,1377,742,20.1,65.3,1.5153,-200
5.8,1669,-200,32.8,1615,404,166,2232,1963,24.0,55.0,1.6211,760
1.9,1040,-200,11.0,1015,775,117,1543,1025,35.1,19.2,1.0664,120
4.3,1318,-200,24.6,1420,586,166,2316,1640,25.9,44.3,1.4544,311
1.0,921,-200,2.1,594,1025,82,867,479,6.3,49.6,0.4787,100
4.1,1239,-200,19.1,1272,748,144,1790,1380,25.2,24.3,0.7671,214
1.5,952,-200,4.9,758,876,111,1203,794,15.6,60.1,1.0557,216
2,1096,-200,13.0,1083,971,129,1430,986,35.0,17.3,0.9542,310
4.3,1425,-200,16.0,1178,468,202,1477,1761,15.9,42.2,0.7553,735
2.8,1193,-200,15.4,1160,630,153,1927,1281,24.4,45.5,1.3721,231
5.6,1416,-200,19.6,1285,501,230,1390,1809,5.8,53.1,0.4942,824
1.3,968,-200,6.3,826,867,132,898,548,29.4,10.4,0.4192,197
-200,947,-200,6.2,821,900,-200,1302,697,21.5,42.6,1.0798,-200
1.9,952,-200,5.5,790,921,113,896,1038,4.3,46.4,0.3896,210
0.3,848,-200,1.8,571,1224,-200,1297,624,18.7,44.3,0.9453,-200
1.1,1027,-200,3.3,673,794,95,1160,770,13.3,67.0,1.0207,126
0.9,812,-200,2.8,640,1093,114,716,408,2.6,35.1,0.2618,166
-200,1322,-200,18.4,1250,562,102,1999,1556,24.2,46.4,1.3834,160
1,863,66,2.7,636,1290,52,1185,388,17.4,33.9,0.6683,57
1.4,919,-200,7.1,862,851,-200,1293,697,31.6,20.8,0.9562,-200
1.5,969,-200,8.5,922,906,-200,1488,995,20.8,57.2,1.3925,-200
-200,892,-200,2.0,587,1070,-200,1041,623,10.1,65.9,0.8148,-200
-200,960,-200,7.1,860,887,95,1417,559,34.8,19.5,1.0667,83
1.5,979,-200,6.5,835,936,100,1338,700,28.4,28.3,1.0798,204
2.1,-200,-200,-200.0,-200,-200,108,-200,-200,-200,-200,-200,365
1,885,-200,4.6,743,1016,81,1379,647,32.6,24.6,1.1885,53
1.5,1128,117,7.8,891,838,89,1574,1125,17.4,55.6,1.0963,88
3.7,1496,-200,20.0,1298,492,187,1441,1873,3.1,64.0,0.4938,896
2.5,1024,-200,13.8,1111,770,110,1753,1069,25.1,32.4,1.0170,201
1.3,969,-200,9.7,968,1276,112,1325,768,31.8,13.8,0.6394,115
0.3,922,-200,4.7,750,1085,45,1585,685,18.6,75.7,1.6074,46
1,1012,-200,6.3,824,803,39,1612,710,31.0,42.9,1.8909,31
4.1,1417,-200,28.3,1511,587,147,1975,1676,22.9,41.3,1.1383,606
1.9,1079,-200,8.8,932,719,184,1018,1056,11.4,32.6,0.4373,312
3.3,1452,-200,22.7,1371,576,117,2138,1622,21.9,43.3,1.1265,207
0.6,834,-200,3.6,689,988,58,1367,796,21.6,45.0,1.1510,46
0.6,-200,-200,-200.0,-200,-200,36,-200,-200,-200,-200,-200,21
4,1524,365,18.0,1239,644,114,2139,1404,20.9,60.8,1.4852,210
-200,794,-200,3.8,698,999,78,1336,767,22.8,34.7,0.9514,53
-200,1145,-200,14.5,1134,647,135,1828,1108,30.9,34.2,1.5064,121
3.7,1341,-200,21.0,1323,516,94,1786,1522,23.7,49.1,1.4230,499
0.8,816,-200,3.5,684,1195,56,1285,467,39.0,15.1,1.0424,42
1.1,880,-200,4.3,728,1046,-200,1167,514,31.6,18.0,0.8243,-200
3.4,1270,-200,14.0,1117,586,101,1528,1290,13.1,78.7,1.1817,542
1.1,888,-200,2.4,611,1035,111,791,419,7.9,38.9,0.4141,150
3.5,1319,-200,19.1,1273,511,87,1806,1444,18.5,73.4,1.5461,492
-200,1124,-200,12.2,1057,667,-200,1569,1091,15.9,70.4,1.2658,-200
3.8,1337,-200,23.3,1386,565,115,2196,1596,22.9,49.1,1.3546,274
2.4,1168,239,11.6,1037,868,105,1580,990,12.1,45.6,0.6403,125
1.1,-200,-200,-200.0,-200,-200,71,-200,-200,-200,-200,-200,68
1.3,982,-200,6.8,850,888,79,1505,873,18.7,73.1,1.5608,217
-200,1118,-200,10.5,995,689,111,1779,863,35.1,32.4,1.7996,144
3.4,1316,-200,20.6,1314,526,116,1780,1499,18.6,66.3,1.4047,677
1.2,1074,-200,5.1,767,814,58,1489,796,24.3,61.6,1.8468,143
3.1,1081,-200,16.7,1202,691,166,1230,1250,7.6,40.1,0.4195,445
-200.0,830,-200,0.9,492,1263,52,948,578,4.7,78.9,0.6820,53
3.2,1174,-200,18.8,1264,670,145,1598,1287,28.9,21.3,0.8382,396
2.7,1458,-200,11.3,1024,530,-200,1413,1571,9.6,78.7,0.9429,-200
2.2,1242,232,9.1,944,846,114,1638,991,11.3,78.1,1.0411,149
1.4,1082,-200,9.0,939,869,84,1678,818,36.4,21.0,1.2515,76
2.5,1132,-200,17.3,1220,691,91,1910,1203,20.8,48.0,1.1702,177
-200,1106,-200,13.8,1109,658,135,1752,1106,28.5,32.1,1.2296,129
-200,742,-200,0.9,489,1559,30,1048,403,14.0,33.7,0.5355,19
2.3,1144,-200,11.9,1046,682,-200,1564,879,40.7,17.0,1.2793,-200
2.5,1042,-200,11.5,1031,756,131,1094,1084,16.1,23.4,0.4248,369
1.6,1250,-200,8.8,933,620,176,1144,1489,5.2,65.5,0.5836,338
3,1051,-200,15.3,1157,760,147,1787,963,28.6,22.3,0.8590,186
2.3,1070,-200,8.7,928,701,185,1112,1088,7.0,48.1,0.4847,410
0.4,838,-200,2.7,632,1079,39,1438,634,24.0,46.6,1.3700,24
2.3,1249,-200,10.5,996,593,194,1198,1575,14.5,33.4,0.5488,457
6.3,1573,-200,28.3,1511,531,172,1916,1927,13.8,68.5,1.0718,1044
4.4,1468,-200,20.0,1296,529,142,1854,1590,22.6,59.5,1.6155,414
3.3,1247,-200,16.9,1206,600,148,1785,1233,26.2,48.7,1.6256,313
0.7,841,-200,4.0,712,1175,50,1339,476,41.3,12.8,0.9933,38
2.5,939,-200,7.4,872,814,142,870,793,1.4,38.0,0.2615,297
2.2,1214,-200,10.9,1010,609,164,1282,1006,5.1,75.0,0.6646,256
0.6,865,-200,5.1,767,1279,75,1369,559,23.8,29.2,0.8499,76
1.6,974,-200,4.9,757,886,155,884,723,6.0,42.0,0.3962,254
-200,1038,-200,8.6,925,746,-200,1534,714,35.6,22.6,1.2984,-200
3,1251,411,18.0,1238,773,107,1779,1109,28.2,20.4,0.7677,150
1,899,33,2.6,630,1418,76,1050,425,13.1,26.8,0.4023,57
2.2,1113,-200,10.1,980,984,109,1311,995,15.3,54.3,0.9357,278
1.3,1091,-200,6.4,829,755,92,1177,1126,8.2,81.4,0.8880,238
1,1094,-200,6.1,815,934,69,1563,852,21.4,46.6,1.1764,74
1.6,1024,-200,6.2,823,827,167,992,879,4.2,48.7,0.4073,274
0.6,873,-200,5.6,792,1247,79,1397,589,23.2,30.2,0.8442,73
-200.0,887,-200,0.9,488,1184,42,908,312,13.3,50.1,0.7624,55
1.6,1176,-200,6.2,822,704,109,1294,778,24.2,38.1,1.1357,213
4.6,1389,698,21.6,1341,692,133,1982,1488,12.6,52.5,0.7642,231
4.2,1448,-200,19.7,1288,518,251,1506,1839,15.8,50.1,0.8920,870
-200,813,-200,2.8,639,1267,22,1538,655,19.8,64.7,1.4769,25
1.3,960,-200,3.9,704,887,106,1003,947,3.3,68.2,0.5346,226
3.6,1388,-200,22.4,1363,485,105,1815,1556,20.3,61.4,1.4417,370
1,904,-200,5.5,787,820,-200,1319,852,15.3,79.0,1.3605,-200
3.2,1162,-200,15.7,1170,618,204,1131,1425,14.1,18.2,0.2908,503
3.1,1314,-200,13.5,1101,539,190,1374,1729,21.9,29.3,0.7568,472
0.3,845,-200,0.7,472,1786,23,1278,378,16.5,53.9,1.0049,15
3.7,1304,-200,19.1,1272,593,191,1673,1583,25.4,33.3,1.0679,569
-200,840,40,1.7,563,1349,57,1275,755,10.7,63.8,0.8174,45
3.7,1382,588,19.7,1288,778,138,1799,1212,26.9,22.3,0.7792,185
0.5,956,-200,3.1,661,1043,59,1398,701,18.4,51.7,1.0819,38
0.8,1035,-200,7.5,878,977,69,1694,825,19.3,68.8,1.5190,78
1.7,1142,-200,8.6,924,629,122,1236,819,25.5,24.7,0.7928,234
1.0,1103,-200,4.4,730,735,103,1139,1049,9.2,71.0,0.8299,201
-200,1402,-200,17.1,1213,530,-200,1789,1348,27.4,43.9,1.5811,-200
1.8,1080,-200,10.7,1004,724,114,1704,899,31.8,34.5,1.5911,90
1,975,-200,5.9,807,788,57,1423,904,20.3,70.6,1.6659,116
2.3,1306,-200,9.0,938,961,105,1607,762,19.4,41.3,0.9206,132
-200,895,-200,2.3,609,1268,-200,1410,477,13.8,72.7,1.1402,-200
4.1,1499,-200,16.9,1207,748,143,1530,1881,13.0,73.7,1.0957,654
1,907,-200,3.7,691,927,71,1173,702,15.8,59.9,1.0693,111
1.3,1014,-200,6.9,853,883,91,1538,975,16.3,57.0,1.0484,75
1.1,1048,-200,6.3,828,922,59,1618,683,26.9,39.7,1.3898,52
1.1,1018,-200,5.5,790,1047,67,1443,580,25.9,28.1,0.9258,69
2.5,1086,-200,14.9,1145,737,125,1717,1426,30.4,23.2,0.9889,154
0.9,939,-200,4.9,758,858,47,1544,664,26.7,49.5,1.7048,40
5.2,-200,-200,-200.0,-200,-200,217,-200,-200,-200,-200,-200,1089
-200,810,-200,3.8,697,1221,-200,1321,675,16.5,48.6,0.9028,-200
0.6,900,-200,3.4,674,974,50,1355,679,21.1,45.6,1.1246,33
-200,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.7,1084,-200,10.7,1004,706,107,1761,839,35.6,29.2,1.6684,90
1.2,1160,-200,5.1,770,702,121,1063,1447,2.8,74.1,0.5618,212
1.1,930,-200,5.4,784,850,74,1151,902,7.6,81.2,0.8483,174
5.3,1606,-200,30.9,1573,419,175,2165,1900,24.9,50.0,1.5522,688
1.1,1023,-200,3.6,690,833,117,1049,1006,3.7,76.4,0.6164,210
3.6,1454,-200,16.3,1190,508,165,1434,1761,12.3,48.9,0.6967,562
2.2,1379,-200,12.5,1068,899,139,1663,1374,23.8,28.2,0.8219,171
11.5,1918,-200,49.4,1958,335,190,2477,2237,11.5,76.2,1.0324,1358
1.5,965,61,4.7,749,1325,85,1333,821,8.2,63.4,0.6905,94
2.2,1071,-200,11.9,1047,654,168,1129,816,28.5,13.1,0.5028,265
0.3,689,-200,0.7,470,1643,26,863,305,9.8,51.3,0.6225,36
0.6,852,46,2.9,646,1186,59,1321,793,14.2,52.2,0.8413,59
-200.0,879,-200,0.5,447,1317,36,910,348,4.0,81.5,0.6712,38
-200,785,-200,1.1,505,1226,-200,829,428,8.7,45.6,0.5128,-200
0.5,869,-200,2.8,638,1219,-200,1213,586,24.2,38.5,1.1491,-200
2.1,1098,-200,14.2,1124,810,97,1716,871,25.2,29.7,0.9371,120
-200,878,-200,2.9,644,1260,-200,1410,685,10.0,79.6,0.9800,-200
2.2,1182,-200,14.2,1122,730,166,1707,1527,34.6,21.1,1.1398,261
-200,1478,-200,25.7,1447,474,-200,2017,1664,21.2,62.2,1.5473,-200
1.3,966,92,4.5,737,1083,-200,1363,581,12.6,58.6,0.8529,-200
3.2,1218,-200,17.4,1221,755,180,1599,1290,29.2,26.9,1.0709,385
0.4,1056,-200,3.8,699,787,134,1085,828,13.2,55.9,0.8465,196
4.2,1353,-200,20.9,1323,519,129,1860,1430,20.0,73.3,1.6930,465
0.3,801,30,0.7,464,1749,-200,1154,340,16.1,42.4,0.7718,-200
2.2,1090,-200,13.6,1103,695,119,1686,1235,25.7,33.5,1.0918,142
1,925,-200,5.2,772,1001,60,1308,516,40.3,12.6,0.9302,45
0.1,987,-200,8.6,925,776,148,1016,1066,13.4,27.2,0.4157,310
2.3,1279,-200,16.6,1197,599,112,1906,1518,22.9,43.0,1.1826,250
2.1,1003,-200,11.9,1047,769,120,1578,782,36.5,16.7,1.0045,120
1.3,1117,-200,5.9,808,669,123,1178,1109,7.9,68.4,0.7324,299
0.5,812,-200,1.5,541,1309,70,774,616,5.2,45.9,0.4099,89
1.5,1091,-200,5.3,777,711,105,1217,891,13.8,63.4,0.9916,209
-200,1319,-200,24.9,1426,509,-200,1938,1491,20.9,48.5,1.1878,-200
2.7,1279,-200,10.2,986,756,-200,1362,1473,11.9,79.7,1.1075,-200
2.1,978,252,7.0,858,1013,79,1379,761,14.5,42.0,0.6896,102
0.9,858,-200,1.6,554,1207,45,1047,663,11.2,69.0,0.9159,60
-200,807,-200,1.8,571,1305,53,1335,704,11.4,70.5,0.9484,46
-200,1048,-200,13.6,1105,670,96,1726,1151,20.9,40.4,0.9884,144
-200.0,926,-200,2.6,623,954,96,873,1011,2.0,60.8,0.4337,134
1.9,1239,-200,6.8,848,981,80,1568,822,20.8,41.6,1.0091,102
1.4,1025,-200,7.9,896,738,55,1693,823,29.9,44.7,1.8511,70
2,1272,200,9.5,959,846,91,1660,1136,13.3,61.7,0.9399,159
3.1,1636,342,15.6,1168,721,110,1926,1438,13.8,58.2,0.9129,207
-200,1219,-200,12.7,1074,805,-200,1532,1191,31.9,24.7,1.1477,-200
1.7,1129,137,7.4,875,974,73,1524,759,20.6,36.7,0.8797,106
5.8,1589,-200,33.0,1619,406,124,2216,1780,22.2,63.7,1.6865,633
4.3,1521,-200,16.9,1208,497,179,1549,1770,12.2,65.8,0.9310,681
3.7,1307,-200,12.4,1063,554,175,1432,1224,19.6,47.8,1.0781,508
-200,882,-200,3.1,660,991,-200,922,727,8.0,47.6,0.5113,-200
-200,1345,-200,10.5,996,841,-200,1678,833,24.4,36.0,1.0850,-200
0.4,813,-200,2.0,581,1176,-200,1320,627,22.7,53.8,1.4673,-200
-200,746,-200,0.6,450,1807,-200,1111,308,15.7,42.3,0.7464,-200
1.3,984,-200,4.3,727,891,137,908,913,4.1,42.9,0.3551,197
4.8,1581,307,20.8,1319,799,151,2083,1409,10.3,64.2,0.8065,281
5.6,1521,-200,30.7,1568,440,192,1843,2097,9.3,64.2,0.7544,920
1,841,-200,6.0,811,1135,62,1463,609,30.1,25.4,1.0641,61
1.4,1055,-200,8.6,922,784,79,1634,990,30.1,33.9,1.4257,95
-200,954,28,2.9,645,1260,78,1334,925,11.6,61.9,0.8442,60
0.8,900,-200,2.5,622,1008,81,861,387,21.7,20.9,0.5367,112
2.8,1199,-200,15.1,1152,685,125,1897,1242,26.1,37.8,1.2575,176
0.8,834,-200,2.7,632,1102,83,871,746,11.5,34.2,0.4621,111
1.0,973,-200,3.2,663,889,117,887,1014,4.6,53.5,0.4584,154
0.6,810,-200,3.2,664,1123,17,1312,478,37.3,20.5,1.2860,11
2.2,1075,-200,8.5,920,726,184,992,1022,13.3,23.3,0.3540,323
5.4,1522,-200,26.5,1466,380,180,1822,1883,12.0,51.0,0.7131,681
0.5,773,-200,2.3,609,1169,35,1256,590,19.3,57.0,1.2603,46
0.7,838,-200,4.3,726,1056,61,1382,440,35.0,22.4,1.2371,46
-200,1055,-200,10.1,980,742,101,1610,688,37.7,21.8,1.3977,80
1.7,1031,-200,9.5,958,700,121,1560,1074,26.6,39.9,1.3657,201
2.8,1497,283,15.7,1171,725,123,1899,1248,24.9,38.1,1.1838,147
1.3,975,-200,5.5,788,851,54,1629,701,34.5,35.1,1.8856,70
1.9,1058,166,7.9,896,996,95,1358,603,17.0,28.9,0.5558,98
0.2,876,-200,3.5,683,993,122,894,572,4.3,49.7,0.4166,180
2.2,-200,-200,-200.0,-200,-200,96,-200,-200,-200,-200,-200,88
2,1073,-200,10.9,1009,639,105,1655,955,25.2,50.1,1.5800,206
2,1037,165,8.7,927,949,111,1426,740,18.3,31.6,0.6562,122
1,934,-200,6.0,811,896,86,1343,553,33.8,22.8,1.1781,75
2.4,987,-200,9.8,971,876,68,1312,891,19.5,33.0,0.7384,218
1.6,969,-200,6.7,843,857,165,1213,821,6.9,86.0,0.8632,354
3.8,1373,-200,18.4,1252,670,154,1889,1325,22.9,36.5,1.0083,205
1,924,-200,4.8,754,890,63,1327,783,20.4,60.4,1.4263,103
-200,990,-200,6.8,846,947,-200,1503,715,19.5,43.3,0.9706,-200
0.8,901,-200,3.6,689,964,45,1543,522,32.2,40.3,1.8999,36
0.2,1140,-200,5.8,800,679,109,1209,782,12.6,58.5,0.8517,178
0.8,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.8,1023,-200,6.9,854,918,89,1637,744,15.1,75.1,1.2799,111
3.1,1363,234,15.1,1152,684,110,1951,1495,18.2,65.4,1.3529,189
1.7,1091,-200,5.2,773,820,115,1003,1232,5.6,59.7,0.5463,222
0.8,922,-200,5.0,764,892,69,1415,905,18.1,72.5,1.4876,162
4.4,1443,-200,22.7,1371,664,160,1988,1425,27.5,24.7,0.8899,221
4.1,1343,-200,20.1,1298,477,225,1495,1416,22.1,25.6,0.6728,551
2.3,1172,-200,14.9,1145,735,128,1676,1049,35.2,25.2,1.4111,275
2.7,1254,226,11.5,1033,819,107,1669,1068,14.3,52.9,0.8581,142
4.0,1375,-200,17.7,1230,473,260,1522,1632,6.1,75.8,0.7184,583
1,901,-200,4.8,754,936,62,1351,854,16.8,66.8,1.2721,139
4.4,1524,776,22.0,1350,588,125,2096,1604,18.4,46.3,0.9734,256
